"","hhid","ffexwkpc","lny","mothed","fathed","mothage","fathage","nutrsc1","qrpcorn","qrprice","popden","adeqvhh","rd1","rd2","rd3","cultarpc","avnetwth","electr"
"433",134,24.064,3.330209,6,4,25.94167,28.63333,8,3.181877,5.138525,146,3.565892,1,0,0,0.0875,1664.5,0
"434",134,27.8358,3.330209,6,4,25.94167,29.00556,8,4.379842,3.799806,146,3.395349,0,1,0,0.0875,1664.5,0
"435",134,20.8314,3.330209,6,4,25.94167,29.39167,8,4.09006,4.788155,146,3.523256,0,0,1,0.0875,1664.5,0
"436",134,23.1263,3.330209,6,4,25.94167,29.68333,8,4.311282,5.678507,146,3.523256,0,0,0,0.0875,1664.5,0
"437",136,16.25125,3.492395,6.26,1,32.84,27.26389,8,3.67,5.07,146,2.015504,1,0,0,0,0,0
"438",136,13.05116,3.492395,6.26,1,32.84,27.62778,8,3.67,5.07,146,2.143411,0,1,0,0,0,0
"439",136,34.32984,3.492395,6.26,1,32.84,28.01667,8,3.67,5.07,146,2.143411,0,0,1,0,0,0
"440",136,20.55031,3.492395,6.26,1,32.84,28.30278,8,3.67,5.07,146,2.143411,0,0,0,0,0,0
"441",137,21.6,3.081501,6,9,21.75,31.93333,6,3.060689,4.719974,146,2.968992,1,0,0,0.03125,562.5,0
"442",137,34.56738,3.081501,6,9,21.75,32.31111,6,3.933648,4.77483,146,2.550388,0,1,0,0.03125,562.5,0
"443",137,29.84734,3.081501,6,9,21.75,32.69445,6,4.047128,5.334824,146,2.251938,0,0,1,0.03125,562.5,0
"444",137,17.98913,3.081501,6,9,21.75,32.97778,6,3.527445,4.987057,146,2.976744,0,0,0,0.025,562.5,0
"445",138,10.67739,4.331295,10,2,33.58333,31.66667,11,3.143184,4.691585,146,5.100775,1,0,0,0.4921875,28610.5,0
"446",138,22.92344,4.331295,10,2,33.58333,32,11,4.028921,4.412427,146,5.523256,0,1,0,0.4921875,28610.5,0
"447",138,25.97025,4.331295,10,2,33.58333,32.33333,11,3.649408,4.764722,146,5.728682,0,0,1,0.4921875,28610.5,0
"448",138,30.01985,4.331295,10,2,33.58333,32.66667,11,2.762402,5.272686,146,5.558139,0,0,0,0.4921875,28610.5,0
"449",141,137.1276,5.623815,14,15,26.5,28.75833,12,4,3.717,146,3.05814,1,0,0,2.25,215481,1
"450",141,95.79734,5.623815,14,15,26.5,29.08056,12,3.857184,3.845257,146,2.887597,0,1,0,1.5,215481,1
"451",141,106.1981,5.623815,14,15,26.5,29.475,12,3.739014,4.685929,146,2.887597,0,0,1,1.8,215481,1
"452",141,84.57011,5.623815,14,15,26.5,29.73889,12,2.985675,4.715235,146,2.887597,0,0,0,1.5,215481,1
"453",143,45.31898,4.39664,3,4,44.08889,45.92778,6,3.221812,3.52172,146,5.949613,1,0,0,1.098214,36215,1
"454",143,35.84183,4.39664,3,4,44.08889,46.29445,6,3.470683,4.243636,146,5.949613,0,1,0,1.098214,36215,1
"455",143,42.34158,4.39664,3,4,44.08889,46.66945,6,3.698555,4.704283,146,6.042635,0,0,1,1.098214,36215,1
"456",143,37.93913,4.39664,3,4,44.08889,46.95278,6,3.472258,5.71181,146,6.042635,0,0,0,1.098214,36215,1
"457",147,22.42364,3.338567,2,6,21.49722,24.26667,9,3.128681,5.292555,146,9.531008,1,0,0,0,274,0
"458",147,9.803591,3.338567,2,6,21.49722,24.58333,9,3.212807,5.539766,146,9.112403,0,1,0,0,274,0
"459",147,9.887432,3.338567,2,6,21.49722,24.96667,9,4.068539,5.289743,146,9.527132,0,0,1,0,274,0
"460",147,6.11489,3.338567,2,6,21.49722,25.25556,9,2.904924,4.837498,146,9.647286,0,0,0,0,274,0
"461",150,21.69019,3.273023,2,4,22.98333,29.41111,8,3.115116,4.224253,146,3.689923,1,0,0,0,1330,0
"462",150,40.85714,3.273023,2,4,22.98333,29.77222,8,4.10951,4.337081,146,3.736434,0,1,0,0,1330,0
"463",150,19.43034,3.273023,2,4,22.98333,30.08333,8,4.11435,5.075112,146,4.112403,0,0,1,0,1330,0
"464",150,26.99989,3.273023,2,4,22.98333,30.43889,8,3.03025,4.411299,146,3.565892,0,0,0,0,1330,0
"465",151,17.445,3.334956,3,2,30.24167,29.125,7,3.67,5.07,146,1.841085,1,0,0,0,610,0
"466",151,19.788,3.334956,3,2,30.24167,29.45833,7,3.67,5.07,146,1.930233,0,1,0,0,610,0
"467",151,20.52985,3.334956,3,2,30.24167,29.79167,7,3.67,5.07,146,1.75969,0,0,1,0,610,0
"468",151,29.74487,3.334956,3,2,30.24167,30.125,7,3.67,5.07,146,1.75969,0,0,0,0,610,0
"469",153,13.524,3.112536,7,1,21.86389,22.77778,8,4.288564,5.221434,146,3.476744,1,0,0,0,612.5,0
"470",153,33.8419,3.112536,7,1,21.86389,23.14167,8,4.015613,4.51867,146,3.434108,0,1,0,0,612.5,0
"471",153,15.05577,3.112536,7,1,21.86389,23.51945,8,3.918396,5.510614,146,3.565892,0,0,1,0,612.5,0
"472",153,21.84653,3.112536,7,1,21.86389,23.83333,8,3.124232,5.113304,146,3.523256,0,0,0,0,612.5,0
"473",154,15.19888,2.601872,6,2,23.03333,25.28889,9,4.875393,4.525949,146,3.810077,1,0,0,0,210.5,0
"474",154,18.9268,2.601872,6,2,23.03333,25.65278,9,4.424717,4.43668,146,4.073643,0,1,0,0,210.5,0
"475",154,16.73206,2.601872,6,2,23.03333,26,9,4.009964,4.73113,146,4.031008,0,0,1,0,210.5,0
"476",154,18.08089,2.601872,6,2,23.03333,26.31389,9,2.696949,5.855254,146,4.031008,0,0,0,0,210.5,0
"477",156,30.2397,3.819165,10,4,28.80556,28.925,8,3.167472,3.42435,146,5.178295,1,0,0,0.5,14128,0
"478",156,36.76614,3.819165,10,4,28.80556,29.29722,8,3.889761,3.828219,146,5.306201,0,1,0,0.5,14128,0
"479",156,44.9585,3.819165,10,4,28.80556,29.68611,8,3.796421,3.891875,146,5.306201,0,0,1,0.5,14128,0
"480",156,44.97553,3.819165,10,4,28.80556,29.96111,8,3.747092,4.930268,146,5.306201,0,0,0,0.5,14128,0
"481",157,26.56849,2.986846,6,6,27.66111,33.75556,4,3.164068,5.906112,146,6.868217,1,0,0,0.125,328.5,0
"482",157,30.54428,2.986846,6,6,27.66111,34.125,4,4.347579,4.339396,146,6.957365,0,1,0,0.1125,328.5,0
"483",157,19.80088,2.986846,6,6,27.66111,34.50834,4,3.910986,5.189034,146,6.860465,0,0,1,0.125,328.5,0
"484",157,20.41589,2.986846,6,6,27.66111,34.78611,4,3.897693,4.859237,146,5.627907,0,0,0,0.125,328.5,0
"485",158,32.867,3.59879,6,6,40.03056,46.07222,2,2.768375,5.89318,146,8.25969,1,0,0,0.325,13893,0
"486",158,21.52455,3.59879,6,6,40.03056,46.5,2,3.913239,3.881703,146,8.213179,0,1,0,0.325,13893,0
"487",158,30.73039,3.59879,6,6,40.03056,46.83333,2,3.6657,5.007545,146,8.302325,0,0,1,0.325,13893,0
"488",158,22.08603,3.59879,6,6,40.03056,47.16667,2,3.046113,4.894132,146,8.302325,0,0,0,0.325,13893,0
"489",159,18.44,3.432655,5,5,41.66667,41.66667,4,2.58967,4.840474,146,8.775194,1,0,0,0.1666667,22322.5,0
"490",159,14.53075,3.432655,5,5,41.66667,42.04167,4,3.727652,4.509818,146,9.151163,0,1,0,0.1666667,22322.5,0
"491",159,17.0043,3.432655,5,5,41.66667,42.41389,4,3.822875,4.574293,146,9.457364,0,0,1,0.1666667,22322.5,0
"492",159,16.83172,3.432655,5,5,41.66667,42.70833,4,3.093164,3.961876,146,9.403101,0,0,0,0.1666667,22322.5,0
"493",160,26.02636,4.124237,6,4,31.17222,33.1,8,2.16439,3.38916,146,3.271318,1,0,0,0.4,4720,0
"494",160,36.08879,4.124237,6,4,31.17222,33.46389,8,4.047591,4.412479,146,3.693799,0,1,0,0.4,4720,0
"495",160,51.48192,4.124237,6,4,31.17222,33.85,8,3.921747,5.169313,146,3.651163,0,0,1,0.4,4720,0
"496",160,24.64199,4.124237,6,4,31.17222,34.12778,8,2.669635,5.029701,146,3.782946,0,0,0,0.3333333,4720,0
"497",161,11.62634,2.89018,6,4,32.18333,38.79167,2,3.1933,4.623006,146,4.74031,1,0,0,0.1666667,1971,0
"498",161,20.57708,2.89018,6,4,32.18333,39.16667,2,3.89152,4.571584,146,4.569767,0,1,0,0.1666667,1971,0
"499",161,33.04065,2.89018,6,4,32.18333,39.55,2,4.162849,4.915161,146,3.569767,0,0,1,0.1666667,1971,0
"500",161,27.27971,2.89018,6,4,32.18333,39.81667,2,2.85277,4.838255,146,4.531008,0,0,0,0.1666667,1971,0
"501",162,26.535,3.710183,6,2,37.57778,39.68055,6,3.130365,4.747118,146,7.75969,1,0,0,0.1,33213,0
"502",162,21.4659,3.710183,6,2,37.57778,40.05555,6,4.266403,5.115722,146,8.01938,0,1,0,0.1,33213,0
"503",162,31.21206,3.710183,6,2,37.57778,40.42778,6,3.832525,5.043428,146,7.848837,0,0,1,0.1,33213,0
"504",162,28.36963,3.710183,6,2,37.57778,40.72222,6,2.670379,5.246811,146,7.848837,0,0,0,0.1,33213,0
"505",164,24.54571,3.868827,3,4,37.49722,43.10833,9,3.238896,5.877644,146,6.825582,1,0,0,0.4375,22463.5,0
"506",164,43.52245,3.868827,3,4,37.49722,43.42222,9,4.118913,4.614449,146,6.406977,0,1,0,0.4375,22463.5,0
"507",164,33.95702,3.868827,3,4,37.49722,43.80833,9,4.155641,5.663335,146,6.744186,0,0,1,0.3888889,22463.5,0
"508",164,30.245,3.868827,3,4,37.49722,44.08611,9,4.114967,5.31247,146,6.744186,0,0,0,0.3888889,22463.5,0
"509",165,27.94418,3.675528,6,3,37.50834,51.03055,9,2.740775,3.45751,146,7.282946,1,0,0,0.4875,15037.5,0
"510",165,21.36526,3.675528,6,3,37.50834,51.34166,9,3.069244,4.713871,146,8.081395,0,1,0,0.4875,15037.5,0
"511",165,36.79898,3.675528,6,3,37.50834,51.72778,9,3.430496,5.093001,146,7.573643,0,0,1,0.4875,15037.5,0
"512",165,22.39267,3.675528,6,3,37.50834,52.01111,9,3.019436,5.972847,146,8.209302,0,0,0,0.4875,15037.5,0
"513",166,16.67814,2.555207,5,9,31.28333,41.9,9,2.727282,4.886875,146,5,1,0,0,0.3125,8267,1
"514",166,15.55492,2.555207,5,9,31.28333,42.26944,9,4.20598,4.910973,146,6.096899,0,1,0,0.3125,8267,1
"515",166,20.26175,2.555207,5,9,31.28333,42.66389,9,4.085032,5.133111,146,6.096899,0,0,1,0.3125,8267,1
"516",166,16.95701,2.555207,5,9,31.28333,42.94167,9,3.027569,5.836452,146,6.096899,0,0,0,0.3125,8267,1
"517",167,15.97167,3.697097,6,6,24.41667,25.75833,6,2.947919,5.767851,146,3.562016,1,0,0,0.1666667,12812,0
"518",167,17.14167,3.697097,6,6,24.41667,26.12222,6,4.243375,4.905486,146,3.984496,0,1,0,0.1666667,12812,0
"519",167,22.21283,3.697097,6,6,24.41667,26.51667,6,4.21375,5.217863,146,4.20155,0,0,1,0.1666667,12812,0
"520",167,24.34983,3.697097,6,6,24.41667,26.79167,6,3.137353,5.478253,146,4.20155,0,0,0,0.1666667,12812,0
"521",168,44.40576,3.820051,9,6,31.68611,41.56945,7,3.29481,4.831075,146,4.441861,1,0,0,0.3333333,11055,0
"522",168,34.12424,3.820051,9,6,31.68611,41.93889,7,3.887922,4.791186,146,4.441861,0,1,0,0.3333333,11055,0
"523",168,46.95243,3.820051,9,6,31.68611,42.325,7,4.12567,4.686173,146,3.934108,0,0,1,0.3333333,11055,0
"524",168,36.89235,3.820051,9,6,31.68611,42.60278,7,3.906231,3.600132,146,4.569767,0,0,0,0.3333333,11055,0
"525",169,37.03555,3.485658,2,1,39.79722,42.20278,4,2.700478,3.76768,146,8.077519,1,0,0,0.2272727,17759,1
"526",169,32.77677,3.485658,2,1,39.79722,42.57222,4,3.916656,3.511837,146,8.213179,0,1,0,0.2272727,17759,1
"527",169,30.00858,3.485658,2,1,39.79722,42.96111,4,3.616159,4.571981,146,8.534883,0,0,1,0.2272727,17759,1
"528",169,34.4029,3.485658,2,1,39.79722,43.24445,4,3.357136,5.043446,146,8.624031,0,0,0,0.2272727,17759,1
"529",170,28.64946,3.327486,3,3,34.88334,47.94167,5,2.954223,4.776739,146,5.395349,1,0,0,0.125,6632,0
"530",170,22.10728,3.327486,3,3,34.88334,48.30556,5,3.952906,4.578828,146,4.806201,0,1,0,0.125,6632,0
"531",170,21.09322,3.327486,3,3,34.88334,48.7,5,3.375911,4.81642,146,5.441861,0,0,1,0.125,6632,0
"532",170,20.46287,3.327486,3,3,34.88334,48.96666,5,2.882762,4.973433,146,5.441861,0,0,0,0.125,6632,0
"533",171,23.35956,3.125663,6,12,29.25,37.03056,7,3.605546,5.144049,146,2.887597,1,0,0,0.18125,2666.5,0
"534",171,22.37645,3.125663,6,12,29.25,37.40556,7,4.024836,4.723205,146,2.887597,0,1,0,0.18125,2666.5,0
"535",171,20.83548,3.125663,6,12,29.25,37.79445,7,3.6657,4.930421,146,2.887597,0,0,1,0.18125,2666.5,0
"536",171,16.45012,3.125663,6,12,29.25,38.07778,7,2.88938,4.955423,146,2.887597,0,0,0,0.145,2666.5,0
"537",172,22.6559,4.146904,3,3,48.39722,52,3,2.49877,6.017128,146,5.01938,1,0,0,0.25,14970,0
"538",172,21.19843,4.146904,3,3,48.39722,52.31667,3,4.200385,4.618707,146,4.383721,0,1,0,0.25,14970,0
"539",172,30.16693,4.146904,3,3,48.39722,52.7,3,4.082171,4.112203,146,5.20155,0,0,1,0.2142857,14970,0
"540",172,27.78213,4.146904,3,3,48.39722,52.97778,3,3.506923,4.920461,146,5.147287,0,0,0,0.2142857,14970,0
"541",173,34.81973,4.840646,10,9,34.41667,31.79444,12,3.367072,5.275819,146,3.817829,1,0,0,0.5416667,4117.5,0
"542",173,30.49375,4.840646,10,9,34.41667,32.16389,12,4.109365,5.094601,146,4.658915,0,1,0,0.5416667,4117.5,0
"543",173,27.84541,4.840646,10,9,34.41667,32.54722,12,4.044064,5.551165,146,4.658915,0,0,1,0.4642857,4117.5,0
"544",173,25.86415,4.840646,10,9,34.41667,32.82778,12,3.105767,4.931592,146,3.945736,0,0,0,0.5416667,4117.5,0
"545",176,27.26234,4.269168,9,6,44.25555,44.78055,15,5.039655,5.089827,223,8.647286,1,0,0,0.5,80099,1
"546",176,23.83554,4.269168,9,6,44.25555,45,15,3.673905,5.456046,223,7.848837,0,1,0,0.5,80099,1
"547",176,40.98837,4.269168,9,6,44.25555,45.41945,15,4.262676,5.580279,223,8.593023,0,0,1,0.5,80099,1
"548",176,35.99732,4.269168,9,6,44.25555,45.73333,15,3.288975,4.950883,223,8.593023,0,0,0,0.5,80099,1
"549",179,37.38797,4.582755,6,7,36.20555,38.98056,13,2.7498,4.06253,223,4.918605,1,0,0,0.5,50292,1
"550",179,45.74612,4.582755,6,7,36.20555,39.33333,13,3.69576,5.058282,223,4.992248,0,1,0,0.5,50292,1
"551",179,36.02008,4.582755,6,7,36.20555,39.70278,13,3.901934,4.059505,223,4.941861,0,0,1,0.5,50292,1
"552",179,38.79073,4.582755,6,7,36.20555,39.94722,13,2.640225,5.145607,223,4.941861,0,0,0,0.5,50292,1
"553",181,14.43163,4.076146,8,3,37.48333,45.46111,12,3.328258,6.053257,223,7.573643,1,0,0,0.4,9227.5,1
"554",181,16.694,4.076146,8,3,37.48333,45.72778,12,3.595783,5.260442,223,7.51938,0,1,0,0.3636364,9227.5,1
"555",181,38.45238,4.076146,8,3,37.48333,46.08333,12,4.194252,5.345967,223,7.100775,0,0,1,0.3333333,9227.5,1
"556",181,14.33969,4.076146,8,3,37.48333,46.33333,12,2.336686,4.949293,223,7.736434,0,0,0,0.3636364,9227.5,1
"557",182,26.91459,3.347746,4,12,40.02222,48.29167,12,2.91945,3.77752,223,8.728683,1,0,0,0.8977273,61551,1
"558",182,19.98602,3.347746,4,12,40.02222,48.70278,12,3.69576,3.730837,223,8.112403,0,1,0,0.8977273,61551,1
"559",182,33.9702,3.347746,4,12,40.02222,49.01667,12,4.350532,4.750112,223,8.682171,0,0,1,0.8977273,61551,1
"560",182,45.97331,3.347746,4,12,40.02222,49.25555,12,2.73637,5.030049,223,8.682171,0,0,0,0.8977273,61551,1
"561",183,20.716,3.836843,6,6,27.88056,31.23889,4,2.7989,5.259536,223,3.100775,1,0,0,0.05,40,0
"562",183,26.8923,3.836843,6,6,27.88056,31.45833,4,4.375471,5.823592,223,3.476744,0,1,0,0.05,40,0
"563",183,27.65784,3.836843,6,6,27.88056,31.87222,4,5.01155,4.865022,223,3.565892,0,0,1,0.05,40,0
"564",183,25.25293,3.836843,6,6,27.88056,32.14444,4,2.695999,6.307859,223,3.05814,0,0,0,0.05,40,0
"565",184,40.5106,3.684209,6,10,30.49167,51.58055,5,3.859849,5.320654,223,5.27907,1,0,0,0.1875,2602.5,0
"566",184,25.25456,3.684209,6,10,30.49167,51.80833,5,4.222512,4.958503,223,6.158915,0,1,0,0.1875,2602.5,0
"567",184,21.3212,3.684209,6,10,30.49167,52.20833,5,5.132941,5.601841,223,6.104651,0,0,1,0.1875,2602.5,0
"568",184,31.98795,3.684209,6,10,30.49167,52.49167,5,4.380797,5.765139,223,6.104651,0,0,0,0.1875,2602.5,0
"569",185,23.31582,3.092593,0,2,36.79167,36.3,1,3.096287,5.608063,223,6.069767,1,0,0,0.0625,434,0
"570",185,18.30156,3.092593,0,2,36.79167,36.525,1,4.245798,4.778224,223,5.186047,0,1,0,0.0625,434,0
"571",185,12.22133,3.092593,0,2,36.79167,36.93333,1,4.482148,6.69435,223,6.170543,0,0,1,0.0625,434,0
"572",185,22.59412,3.092593,0,2,36.79167,37.21389,1,4.160378,6.293959,223,6,0,0,0,0.0625,434,0
"573",188,36.18256,3.828513,10,6,34.74445,36.99722,6,3.798006,5.58052,223,4.825582,1,0,0,0.0357143,620.5,0
"574",188,35.13928,3.828513,10,6,34.74445,37.22222,6,4.382085,5.054065,223,5.46124,0,1,0,0.0357143,620.5,0
"575",188,25.82735,3.828513,10,6,34.74445,37.62778,6,4.060441,5.005917,223,5.46124,0,0,1,0.0357143,620.5,0
"576",188,28.31355,3.828513,10,6,34.74445,37.91389,6,2.741606,5.630511,223,4.825582,0,0,0,0.0357143,620.5,0
"577",190,20.54078,3.707353,7,7,23.39722,23.51667,6,3.359159,5.272203,223,3.476744,1,0,0,0.5,7017.5,0
"578",190,30.63276,3.707353,7,7,23.39722,23.73889,6,4.42019,5.767153,223,3.05814,0,1,0,0.5,7017.5,0
"579",190,26.37992,3.707353,7,7,23.39722,24.14722,6,4.236527,4.593828,223,3.395349,0,0,1,0.5,7017.5,0
"580",190,41.97958,3.707353,7,7,23.39722,24.45278,6,3.12572,6.22607,223,3.523256,0,0,0,0.5,7017.5,0
"581",191,32.09086,3.515386,7,6,26.25833,34.96111,8,4.371688,5.2813,223,5.131783,1,0,0,0.7857143,6217.5,0
"582",191,31.61716,3.515386,7,6,26.25833,35.19445,8,4.378263,4.844857,223,4.96124,0,1,0,0.7857143,6217.5,0
"583",191,29.28295,3.515386,7,6,26.25833,35.59167,8,4.004321,5.335808,223,4.453488,0,0,1,0.7857143,6217.5,0
"584",191,31.50444,3.515386,7,6,26.25833,35.875,8,5.104558,5.730736,223,5.089147,0,0,0,0.7857143,6217.5,0
"585",192,44.77505,4.877185,11,7,35.80833,39.175,12,4,5.840033,223,4.116279,1,0,0,0.7125,52540,1
"586",192,80.34787,4.877185,11,7,35.80833,39.40833,12,4.222512,4.753563,223,3.945736,0,1,0,0.7125,52540,1
"587",192,53.34496,4.877185,11,7,35.80833,39.80833,12,4.211482,5.010222,223,3.895349,0,0,1,0.7125,52540,1
"588",192,43.57651,4.877185,11,7,35.80833,40.11111,12,3.63545,5.567276,223,3.895349,0,0,0,0.7125,52540,1
"589",193,35.97,3.763599,6,5,23.01944,26.89167,7,2.27142,5.254844,223,3.015504,1,0,0,0.25,155,0
"590",193,27.75675,3.763599,6,5,23.01944,27.125,7,4.415387,4.896118,223,3.015504,0,1,0,0.25,155,0
"591",193,25.5421,3.763599,6,5,23.01944,27.5,7,5.04841,5.034039,223,3.104651,0,0,1,0.25,155,0
"592",193,37.32305,3.763599,6,5,23.01944,27.83333,7,3.51068,6.410976,223,3.104651,0,0,0,0.25,155,0
"593",194,19.175,1.632431,2,3,34.56111,49.15,2,3.133514,5.360518,223,4.395349,1,0,0,0.0833333,1120.5,0
"594",194,18.77083,1.632431,2,3,34.56111,49.375,2,4.265722,4.88636,223,4.395349,0,1,0,0.0833333,1120.5,0
"595",194,8.490942,1.632431,2,3,34.56111,49.75,2,4.898838,4.874916,223,4.344961,0,0,1,0.0833333,1120.5,0
"596",194,31.39196,1.632431,2,3,34.56111,50.10278,2,3.401554,5.696299,223,4.344961,0,0,0,0.0833333,1120.5,0
"597",195,33.69,3.299528,4,4,26.60278,27.59722,3,3.233334,6.138582,223,4.015504,1,0,0,0,1362.5,0
"598",195,25.2076,3.299528,4,4,26.60278,27.84722,3,4.364748,4.861048,223,4.015504,0,1,0,0,1362.5,0
"599",195,31.42151,3.299528,4,4,26.60278,28.24722,3,4.967361,5.326524,223,4.015504,0,0,1,0,1362.5,0
"600",195,21.81115,3.299528,4,4,26.60278,28.53056,3,5.083881,6.4332,223,3.379845,0,0,0,0,1362.5,0
"601",196,41.43431,3.913761,4,3,32.41945,35.69167,10,3.64609,5.198803,223,5.558139,1,0,0,1.160714,39300.5,1
"602",196,34.40557,3.913761,4,3,32.41945,35.93611,10,4.338882,4.657617,223,5.558139,0,1,0,1.160714,39300.5,1
"603",196,24.78311,3.913761,4,3,32.41945,36.34167,10,4.606335,6.569896,223,5.631783,0,0,1,1.160714,39300.5,1
"604",196,33.78062,3.913761,4,3,32.41945,36.62222,10,4.634656,5.573206,223,5.631783,0,0,0,1.160714,39300.5,1
"605",197,24.9475,3.307384,10,7,31.90278,33.79167,10,3.36013,6.061451,223,2.887597,1,0,0,0,6116.5,0
"606",197,35.34512,3.307384,10,7,31.90278,34.03056,10,4.222512,5.088175,223,2.251938,0,1,0,0,6116.5,0
"607",197,31.88484,3.307384,10,7,31.90278,34.44167,10,4.216658,4.886403,223,2.976744,0,0,1,0,6116.5,0
"608",197,24.32788,3.307384,10,7,31.90278,34.71667,10,2.358494,6.651615,223,2.976744,0,0,0,0,6116.5,0
"609",198,32.16,3.458879,5,1,35.79722,43,4,4,5.044277,223,5.20155,1,0,0,0,1805.5,0
"610",198,19.75081,3.458879,5,1,35.79722,43.23333,4,4.222512,4.815069,223,5.926357,0,1,0,0,1805.5,0
"611",198,23.60444,3.458879,5,1,35.79722,43.63889,4,4.998611,5.422108,223,4.732558,0,0,1,0,1805.5,0
"612",198,30.70201,3.458879,5,1,35.79722,43.91945,4,5.103094,6.267302,223,6.22093,0,0,0,0,1805.5,0
"613",199,23.97615,3.608145,7,6,21.6,23.78889,10,3.872244,6.122159,223,2.79845,1,0,0,0.03125,2770.5,0
"614",199,33.9235,3.608145,7,6,21.6,24.01667,10,4.222512,4.763278,223,2.930233,0,1,0,0.03125,2770.5,0
"615",199,12.85328,3.608145,7,6,21.6,24.41944,10,4.342749,4.644223,223,2.75969,0,0,1,0.03125,2770.5,0
"616",199,37.3786,3.608145,7,6,21.6,24.7,10,4.372514,5.638196,223,2.75969,0,0,0,0.03125,2770.5,0
"617",202,28.05143,3.617216,5,2,31.76111,36.79167,15,3.233644,5.351133,223,5.786822,1,0,0,0.2142857,5832.5,0
"618",202,19.873,3.617216,5,2,31.76111,37.08889,15,4.356682,4.578748,223,5.786822,0,1,0,0.2142857,5832.5,0
"619",202,18.58433,3.617216,5,2,31.76111,37.5,15,4.179363,5.380548,223,5.914729,0,0,1,0.2142857,5832.5,0
"620",202,20.63731,3.617216,5,2,31.76111,37.77778,15,3.471314,4.891573,223,5.27907,0,0,0,0.2142857,5832.5,0
"621",203,27.79671,3.385422,5,3,34.03056,34.48611,10,3.227282,5.404682,223,4.104651,1,0,0,0.075,53,0
"622",203,19.83135,3.385422,5,3,34.03056,34.73333,10,4.373595,3.639311,223,4.232558,0,1,0,0.075,53,0
"623",203,17.53065,3.385422,5,3,34.03056,35.14722,10,4.182354,4.886003,223,4.232558,0,0,1,0.075,53,0
"624",203,22.93207,3.385422,5,3,34.03056,35.42222,10,4.2669,5.772576,223,4.232558,0,0,0,0.075,53,0
"625",204,20.5917,3.380275,3,6,28.98611,29.95556,11,2.998797,4.40204,223,3.434108,1,0,0,0.075,4277,0
"626",204,10.642,3.380275,3,6,28.98611,30.24167,11,4.377361,4.952511,223,3.565892,0,1,0,0.0625,4277,0
"627",204,14.46353,3.380275,3,6,28.98611,30.65,11,3.869443,5.804888,223,3.395349,0,0,1,0.0625,4277,0
"628",204,10.25094,3.380275,3,6,28.98611,30.93333,11,1.888078,5.313027,223,3.395349,0,0,0,0.0625,4277,0
"629",205,22.78666,4.033048,7,4,38.56389,41.11111,17,3.282761,4.48068,223,7.271318,1,0,0,0.4090909,31069.5,1
"630",205,19.23359,4.033048,7,4,38.56389,41.4,17,4.180032,4.488849,223,8.124031,0,1,0,0.4090909,31069.5,1
"631",205,18.07966,4.033048,7,4,38.56389,41.81945,17,3.796036,4.997969,223,8.124031,0,0,1,0.4090909,31069.5,1
"632",205,22.1291,4.033048,7,4,38.56389,42.08611,17,2.301466,4.828055,223,6.945736,0,0,0,0.375,31069.5,1
"633",206,16.7075,4.089865,5,6,22.24167,26.20556,9,2.32469,4.780514,223,2.887597,1,0,0,0.125,1544,0
"634",206,17.7055,4.089865,5,6,22.24167,26.48055,9,4.623812,5.885434,223,2.887597,0,1,0,0.125,1544,0
"635",206,32.9586,4.089865,5,6,22.24167,26.88611,9,4.20038,6.262824,223,2.887597,0,0,1,0.125,1544,0
"636",206,29.0663,4.089865,5,6,22.24167,27.16389,9,2.307595,5.658134,223,2.887597,0,0,0,0.125,1544,0
"637",207,15.265,3.49822,6,4,30.15,31.875,10,3.288089,4.948051,223,6.096899,1,0,0,0,551.5,0
"638",207,10.8375,3.49822,6,4,30.15,32.14444,10,4.390615,5.063264,223,6.096899,0,1,0,0,551.5,0
"639",207,6.971306,3.49822,6,4,30.15,32.55278,10,4.227053,4.856239,223,6.096899,0,0,1,0,551.5,0
"640",207,11.30802,3.49822,6,4,30.15,32.825,10,4.314942,5.432007,223,6.096899,0,0,0,0,551.5,0
"641",208,14.85045,3.862875,2,0,40.05,44.425,14,3.148078,5.726772,223,7.042635,1,0,0,0.5555556,16960,0
"642",208,28.06728,3.862875,2,0,40.05,44.70833,14,4.295627,5.83665,223,7.042635,0,1,0,0.5555556,16960,0
"643",208,14.56677,3.862875,2,0,40.05,45.11667,14,4.124623,4.785623,223,7.197674,0,0,1,0.5555556,16960,0
"644",208,14.2443,3.862875,2,0,40.05,45.39167,14,2.606539,5.670068,223,7.325582,0,0,0,0.5555556,16960,0
"645",209,19.30963,4.098745,3,3,44.75278,45.86945,11,3.234798,4.52343,223,4.860465,1,0,0,0.6666667,14377,0
"646",209,15.03391,4.098745,3,3,44.75278,46.175,11,3.63476,4.174481,223,4.860465,0,1,0,0.5714286,14377,0
"647",209,14.92625,4.098745,3,3,44.75278,46.57778,11,3.393326,5.718989,223,4.860465,0,0,1,0.5,14377,0
"648",209,9.617674,4.098745,3,3,44.75278,46.86667,11,2.270149,4.897804,223,4.860465,0,0,0,0.5714286,14377,0
"649",211,28.99667,3.956621,6,7,19.82222,24.725,12,3.202916,5.920096,223,2.251938,1,0,0,0,35.5,0
"650",211,23.58467,3.956621,6,7,19.82222,25.03056,12,4.180032,4.59378,223,2.251938,0,1,0,0,35.5,0
